Station_ID,Station_Name,Basin,Year,Month,pr_mm_month,N_Valid_Days
CA0006,MUHAI,MUJIB,2010,5,0.0,31
CA0006,MUHAI,MUJIB,2010,6,0.0,30
CA0006,MUHAI,MUJIB,2010,7,0.0,31
CA0006,MUHAI,MUJIB,2010,8,0.0,31
CA0006,MUHAI,MUJIB,2010,9,0.0,30
CA0006,MUHAI,MUJIB,2010,10,0.0,31
CA0006,MUHAI,MUJIB,2010,11,0.0,30
CA0006,MUHAI,MUJIB,2010,12,8.0,31
CA0006,MUHAI,MUJIB,2011,1,44.0,31
CA0006,MUHAI,MUJIB,2011,2,83.0,28
CA0006,MUHAI,MUJIB,2011,3,0.0,31
CA0006,MUHAI,MUJIB,2011,4,14.5,30
CA0006,MUHAI,MUJIB,2011,5,0.0,31
CA0006,MUHAI,MUJIB,2011,6,0.0,30
CA0006,MUHAI,MUJIB,2011,7,0.0,31
CA0006,MUHAI,MUJIB,2011,8,0.0,31
CA0006,MUHAI,MUJIB,2011,9,0.0,30
CA0006,MUHAI,MUJIB,2011,10,0.0,31
CA0006,MUHAI,MUJIB,2011,11,6.0,30
CA0006,MUHAI,MUJIB,2011,12,14.5,31
CA0006,MUHAI,MUJIB,2012,1,44.6,31
CA0006,MUHAI,MUJIB,2012,2,47.0,29
CA0006,MUHAI,MUJIB,2012,3,35.8,31
CA0006,MUHAI,MUJIB,2012,4,0.0,30
CA0006,MUHAI,MUJIB,2012,5,0.0,31
CA0006,MUHAI,MUJIB,2012,6,0.0,30
CA0006,MUHAI,MUJIB,2012,7,0.0,31
CA0006,MUHAI,MUJIB,2012,8,0.0,31
CA0006,MUHAI,MUJIB,2012,9,0.0,30
CA0006,MUHAI,MUJIB,2012,10,0.0,31
CA0006,MUHAI,MUJIB,2012,11,0.0,30
CA0006,MUHAI,MUJIB,2012,12,20.0,31
CA0006,MUHAI,MUJIB,2013,1,147.8,31
CA0006,MUHAI,MUJIB,2013,2,0.5,28
CA0006,MUHAI,MUJIB,2013,3,0.0,31
CA0006,MUHAI,MUJIB,2013,4,8.0,30
CA0006,MUHAI,MUJIB,2013,5,2.0,31
CA0006,MUHAI,MUJIB,2013,6,0.0,30
CA0006,MUHAI,MUJIB,2013,7,0.0,31
CA0006,MUHAI,MUJIB,2013,8,0.0,31
CA0006,MUHAI,MUJIB,2013,9,0.0,30
CA0006,MUHAI,MUJIB,2013,10,0.0,31
CA0006,MUHAI,MUJIB,2013,11,0.0,30
CA0006,MUHAI,MUJIB,2013,12,132.0,31
CA0006,MUHAI,MUJIB,2014,1,2.0,31
CA0006,MUHAI,MUJIB,2014,2,3.0,28
CA0006,MUHAI,MUJIB,2014,3,107.3,31
CA0006,MUHAI,MUJIB,2014,4,0.0,30
CA0006,MUHAI,MUJIB,2014,5,22.0,31
CA0006,MUHAI,MUJIB,2014,6,0.0,30
CA0006,MUHAI,MUJIB,2014,7,0.0,31
CA0006,MUHAI,MUJIB,2014,8,0.0,31
CA0006,MUHAI,MUJIB,2014,9,0.0,30
CA0006,MUHAI,MUJIB,2014,10,0.0,31
CA0006,MUHAI,MUJIB,2014,11,0.0,30
CA0006,MUHAI,MUJIB,2014,12,0.0,31
CC0001,MADABA,D.S.R.S.W,1995,1,4.5,31
CC0001,MADABA,D.S.R.S.W,1995,2,40.5,28
CC0001,MADABA,D.S.R.S.W,1995,3,13.5,31
CC0001,MADABA,D.S.R.S.W,1995,4,15.5,30
CC0001,MADABA,D.S.R.S.W,1995,5,0.0,31
CC0001,MADABA,D.S.R.S.W,1995,6,0.0,30
CC0001,MADABA,D.S.R.S.W,1995,7,0.0,31
CC0001,MADABA,D.S.R.S.W,1995,8,0.0,31
CC0001,MADABA,D.S.R.S.W,1995,9,0.0,30
CC0001,MADABA,D.S.R.S.W,1995,10,0.0,31
CC0001,MADABA,D.S.R.S.W,1995,11,17.0,30
CC0001,MADABA,D.S.R.S.W,1995,12,11.8,31
CC0001,MADABA,D.S.R.S.W,1996,1,52.0,31
CC0001,MADABA,D.S.R.S.W,1996,2,23.0,29
CC0001,MADABA,D.S.R.S.W,1996,3,107.5,31
CC0001,MADABA,D.S.R.S.W,1996,4,0.0,30
CC0001,MADABA,D.S.R.S.W,1996,5,0.0,31
CC0001,MADABA,D.S.R.S.W,1996,6,0.0,30
CC0001,MADABA,D.S.R.S.W,1996,7,0.0,31
CC0001,MADABA,D.S.R.S.W,1996,8,0.0,31
CC0001,MADABA,D.S.R.S.W,1996,9,0.0,30
CC0001,MADABA,D.S.R.S.W,1996,10,15.2,31
CC0001,MADABA,D.S.R.S.W,1996,11,7.0,30
CC0001,MADABA,D.S.R.S.W,1996,12,12.0,31
CC0001,MADABA,D.S.R.S.W,1997,1,83.5,31
CC0001,MADABA,D.S.R.S.W,1997,2,118.7,28
CC0001,MADABA,D.S.R.S.W,1997,3,72.4,31
CC0001,MADABA,D.S.R.S.W,1997,4,0.9,30
CC0001,MADABA,D.S.R.S.W,1997,5,0.0,31
CC0001,MADABA,D.S.R.S.W,1997,6,0.0,30
CC0001,MADABA,D.S.R.S.W,1997,7,0.0,31
CC0001,MADABA,D.S.R.S.W,1997,8,0.0,31
CC0001,MADABA,D.S.R.S.W,1997,9,0.0,30
CC0001,MADABA,D.S.R.S.W,1997,10,9.0,31
CC0001,MADABA,D.S.R.S.W,1997,11,0.0,30
CC0001,MADABA,D.S.R.S.W,1997,12,92.5,31
CC0001,MADABA,D.S.R.S.W,1998,1,75.6,31
CC0001,MADABA,D.S.R.S.W,1998,2,43.0,28
CC0001,MADABA,D.S.R.S.W,1998,3,61.0,31
CC0001,MADABA,D.S.R.S.W,1998,4,2.0,30
CC0001,MADABA,D.S.R.S.W,1998,5,2.0,31
CC0001,MADABA,D.S.R.S.W,1998,6,0.0,30
CC0001,MADABA,D.S.R.S.W,1998,7,0.0,31
CC0001,MADABA,D.S.R.S.W,1998,8,0.0,31
CC0001,MADABA,D.S.R.S.W,1998,9,0.0,30
CC0001,MADABA,D.S.R.S.W,1998,10,0.0,31
CC0001,MADABA,D.S.R.S.W,1998,11,2.5,30
CC0001,MADABA,D.S.R.S.W,1998,12,2.5,31
CC0001,MADABA,D.S.R.S.W,1999,1,53.5,31
CC0001,MADABA,D.S.R.S.W,1999,2,81.9,28
CC0001,MADABA,D.S.R.S.W,1999,3,11.6,31
CC0001,MADABA,D.S.R.S.W,1999,4,14.0,30
CC0001,MADABA,D.S.R.S.W,1999,5,0.0,31
CC0001,MADABA,D.S.R.S.W,1999,6,0.0,30
CC0001,MADABA,D.S.R.S.W,1999,7,0.0,31
CC0001,MADABA,D.S.R.S.W,1999,8,0.0,31
CC0001,MADABA,D.S.R.S.W,1999,9,0.0,30
CC0001,MADABA,D.S.R.S.W,1999,10,0.0,31
CC0001,MADABA,D.S.R.S.W,1999,11,3.5,30
CC0001,MADABA,D.S.R.S.W,1999,12,2.5,31
CC0001,MADABA,D.S.R.S.W,2000,1,100.9,31
CC0001,MADABA,D.S.R.S.W,2000,2,25.5,29
CC0001,MADABA,D.S.R.S.W,2000,3,68.2,31
CC0001,MADABA,D.S.R.S.W,2000,4,0.0,30
CC0001,MADABA,D.S.R.S.W,2000,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2000,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2000,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2000,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2000,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2000,10,6.8,31
CC0001,MADABA,D.S.R.S.W,2000,11,0.0,30
CC0001,MADABA,D.S.R.S.W,2000,12,87.3,31
CC0001,MADABA,D.S.R.S.W,2001,1,52.3,31
CC0001,MADABA,D.S.R.S.W,2001,2,47.7,28
CC0001,MADABA,D.S.R.S.W,2001,3,6.7,31
CC0001,MADABA,D.S.R.S.W,2001,4,6.2,30
CC0001,MADABA,D.S.R.S.W,2001,5,13.7,31
CC0001,MADABA,D.S.R.S.W,2001,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2001,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2001,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2001,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2001,10,1.0,31
CC0001,MADABA,D.S.R.S.W,2001,11,42.6,30
CC0001,MADABA,D.S.R.S.W,2001,12,61.8,31
CC0001,MADABA,D.S.R.S.W,2002,1,179.9,31
CC0001,MADABA,D.S.R.S.W,2002,2,37.9,28
CC0001,MADABA,D.S.R.S.W,2002,3,39.6,31
CC0001,MADABA,D.S.R.S.W,2002,4,46.2,30
CC0001,MADABA,D.S.R.S.W,2002,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2002,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2002,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2002,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2002,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2002,10,5.3,31
CC0001,MADABA,D.S.R.S.W,2002,11,14.3,30
CC0001,MADABA,D.S.R.S.W,2002,12,114.9,31
CC0001,MADABA,D.S.R.S.W,2003,1,38.2,31
CC0001,MADABA,D.S.R.S.W,2003,2,110.1,28
CC0001,MADABA,D.S.R.S.W,2003,3,63.3,31
CC0001,MADABA,D.S.R.S.W,2003,4,17.5,30
CC0001,MADABA,D.S.R.S.W,2003,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2003,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2003,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2003,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2003,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2003,10,0.0,31
CC0001,MADABA,D.S.R.S.W,2003,11,0.0,30
CC0001,MADABA,D.S.R.S.W,2003,12,59.8,31
CC0001,MADABA,D.S.R.S.W,2004,1,77.5,31
CC0001,MADABA,D.S.R.S.W,2004,2,51.0,29
CC0001,MADABA,D.S.R.S.W,2004,3,18.3,31
CC0001,MADABA,D.S.R.S.W,2004,4,0.9,30
CC0001,MADABA,D.S.R.S.W,2004,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2004,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2004,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2004,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2004,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2004,10,1.1,31
CC0001,MADABA,D.S.R.S.W,2004,11,166.6,30
CC0001,MADABA,D.S.R.S.W,2004,12,28.5,31
CC0001,MADABA,D.S.R.S.W,2005,1,100.4,31
CC0001,MADABA,D.S.R.S.W,2005,2,72.0,28
CC0001,MADABA,D.S.R.S.W,2005,3,37.0,31
CC0001,MADABA,D.S.R.S.W,2005,4,0.1,30
CC0001,MADABA,D.S.R.S.W,2005,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2005,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2005,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2005,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2005,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2005,10,1.4,31
CC0001,MADABA,D.S.R.S.W,2005,11,23.7,30
CC0001,MADABA,D.S.R.S.W,2005,12,86.5,31
CC0001,MADABA,D.S.R.S.W,2006,1,29.3,31
CC0001,MADABA,D.S.R.S.W,2006,2,67.5,28
CC0001,MADABA,D.S.R.S.W,2006,3,3.7,31
CC0001,MADABA,D.S.R.S.W,2006,4,103.2,30
CC0001,MADABA,D.S.R.S.W,2006,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2006,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2006,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2006,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2006,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2006,10,10.7,31
CC0001,MADABA,D.S.R.S.W,2006,11,0.1,30
CC0001,MADABA,D.S.R.S.W,2006,12,86.0,31
CC0001,MADABA,D.S.R.S.W,2007,1,125.4,31
CC0001,MADABA,D.S.R.S.W,2007,2,74.5,28
CC0001,MADABA,D.S.R.S.W,2007,3,60.8,31
CC0001,MADABA,D.S.R.S.W,2007,4,27.0,30
CC0001,MADABA,D.S.R.S.W,2007,5,2.1,31
CC0001,MADABA,D.S.R.S.W,2007,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2007,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2007,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2007,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2007,10,2.0,31
CC0001,MADABA,D.S.R.S.W,2007,11,12.0,30
CC0001,MADABA,D.S.R.S.W,2007,12,19.0,31
CC0001,MADABA,D.S.R.S.W,2008,1,101.4,31
CC0001,MADABA,D.S.R.S.W,2008,2,64.8,29
CC0001,MADABA,D.S.R.S.W,2008,3,0.0,31
CC0001,MADABA,D.S.R.S.W,2008,4,0.0,30
CC0001,MADABA,D.S.R.S.W,2008,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2008,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2008,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2008,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2008,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2008,10,23.0,31
CC0001,MADABA,D.S.R.S.W,2008,11,10.2,30
CC0001,MADABA,D.S.R.S.W,2008,12,0.0,31
CC0001,MADABA,D.S.R.S.W,2009,1,7.4,31
CC0001,MADABA,D.S.R.S.W,2009,2,242.0,28
CC0001,MADABA,D.S.R.S.W,2009,3,56.5,31
CC0001,MADABA,D.S.R.S.W,2009,4,0.0,30
CC0001,MADABA,D.S.R.S.W,2009,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2009,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2009,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2009,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2009,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2009,10,9.0,31
CC0001,MADABA,D.S.R.S.W,2009,11,15.0,30
CC0001,MADABA,D.S.R.S.W,2009,12,44.8,31
CC0001,MADABA,D.S.R.S.W,2010,1,98.0,31
CC0001,MADABA,D.S.R.S.W,2010,2,192.5,28
CC0001,MADABA,D.S.R.S.W,2010,3,0.0,31
CC0001,MADABA,D.S.R.S.W,2010,4,0.0,30
CC0001,MADABA,D.S.R.S.W,2010,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2010,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2010,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2010,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2010,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2010,10,0.0,31
CC0001,MADABA,D.S.R.S.W,2010,11,0.0,30
CC0001,MADABA,D.S.R.S.W,2010,12,34.7,31
CC0001,MADABA,D.S.R.S.W,2011,1,74.7,31
CC0001,MADABA,D.S.R.S.W,2011,2,53.6,28
CC0001,MADABA,D.S.R.S.W,2011,3,9.0,31
CC0001,MADABA,D.S.R.S.W,2011,4,12.3,30
CC0001,MADABA,D.S.R.S.W,2011,5,3.0,31
CC0001,MADABA,D.S.R.S.W,2011,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2011,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2011,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2011,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2011,10,0.0,31
CC0001,MADABA,D.S.R.S.W,2011,11,22.6,30
CC0001,MADABA,D.S.R.S.W,2011,12,16.0,31
CC0001,MADABA,D.S.R.S.W,2012,1,169.5,31
CC0001,MADABA,D.S.R.S.W,2012,2,138.0,29
CC0001,MADABA,D.S.R.S.W,2012,3,109.0,31
CC0001,MADABA,D.S.R.S.W,2012,4,0.0,30
CC0001,MADABA,D.S.R.S.W,2012,5,0.0,31
CC0001,MADABA,D.S.R.S.W,2012,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2012,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2012,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2012,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2012,10,1.6,31
CC0001,MADABA,D.S.R.S.W,2012,11,9.0,30
CC0001,MADABA,D.S.R.S.W,2012,12,36.4,31
CC0001,MADABA,D.S.R.S.W,2013,1,161.8,31
CC0001,MADABA,D.S.R.S.W,2013,2,43.4,28
CC0001,MADABA,D.S.R.S.W,2013,3,0.4,31
CC0001,MADABA,D.S.R.S.W,2013,4,19.0,30
CC0001,MADABA,D.S.R.S.W,2013,5,4.8,31
CC0001,MADABA,D.S.R.S.W,2013,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2013,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2013,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2013,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2013,10,0.4,31
CC0001,MADABA,D.S.R.S.W,2013,11,4.6,30
CC0001,MADABA,D.S.R.S.W,2013,12,149.8,31
CC0001,MADABA,D.S.R.S.W,2014,1,0.2,31
CC0001,MADABA,D.S.R.S.W,2014,2,4.7,28
CC0001,MADABA,D.S.R.S.W,2014,3,112.4,31
CC0001,MADABA,D.S.R.S.W,2014,4,0.0,30
CC0001,MADABA,D.S.R.S.W,2014,5,32.2,31
CC0001,MADABA,D.S.R.S.W,2014,6,0.0,30
CC0001,MADABA,D.S.R.S.W,2014,7,0.0,31
CC0001,MADABA,D.S.R.S.W,2014,8,0.0,31
CC0001,MADABA,D.S.R.S.W,2014,9,0.0,30
CC0001,MADABA,D.S.R.S.W,2014,10,0.0,31
CC0001,MADABA,D.S.R.S.W,2014,11,0.0,30
CC0001,MADABA,D.S.R.S.W,2014,12,0.0,31
CC0002,MA'IN,D.S.R.S.W,1995,1,7.5,31
CC0002,MA'IN,D.S.R.S.W,1995,2,31.1,28
CC0002,MA'IN,D.S.R.S.W,1995,3,12.7,31
CC0002,MA'IN,D.S.R.S.W,1995,4,15.4,30
CC0002,MA'IN,D.S.R.S.W,1995,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,1995,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,1995,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,1995,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,1995,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,1995,10,0.0,31
CC0002,MA'IN,D.S.R.S.W,1995,11,16.0,30
CC0002,MA'IN,D.S.R.S.W,1995,12,6.0,31
CC0002,MA'IN,D.S.R.S.W,1996,1,50.5,31
CC0002,MA'IN,D.S.R.S.W,1996,2,11.0,29
CC0002,MA'IN,D.S.R.S.W,1996,3,85.7,31
CC0002,MA'IN,D.S.R.S.W,1996,4,0.0,30
CC0002,MA'IN,D.S.R.S.W,1996,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,1996,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,1996,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,1996,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,1996,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,1996,10,2.9,31
CC0002,MA'IN,D.S.R.S.W,1996,11,7.5,30
CC0002,MA'IN,D.S.R.S.W,1996,12,21.0,31
CC0002,MA'IN,D.S.R.S.W,1997,1,0.0,31
CC0002,MA'IN,D.S.R.S.W,1997,2,96.2,28
CC0002,MA'IN,D.S.R.S.W,1997,3,37.0,31
CC0002,MA'IN,D.S.R.S.W,1997,4,0.5,30
CC0002,MA'IN,D.S.R.S.W,1997,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,1997,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,1997,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,1997,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,1997,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,1997,10,11.0,31
CC0002,MA'IN,D.S.R.S.W,1997,11,0.0,30
CC0002,MA'IN,D.S.R.S.W,1997,12,103.1,31
CC0002,MA'IN,D.S.R.S.W,1998,1,84.3,31
CC0002,MA'IN,D.S.R.S.W,1998,2,49.7,28
CC0002,MA'IN,D.S.R.S.W,1998,3,66.2,31
CC0002,MA'IN,D.S.R.S.W,1998,4,2.8,30
CC0002,MA'IN,D.S.R.S.W,1998,5,2.1,31
CC0002,MA'IN,D.S.R.S.W,1998,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,1998,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,1998,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,1998,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,1998,10,5.4,31
CC0002,MA'IN,D.S.R.S.W,1998,11,15.4,30
CC0002,MA'IN,D.S.R.S.W,1998,12,2.2,31
CC0002,MA'IN,D.S.R.S.W,1999,1,47.4,31
CC0002,MA'IN,D.S.R.S.W,1999,2,53.4,28
CC0002,MA'IN,D.S.R.S.W,1999,3,9.8,31
CC0002,MA'IN,D.S.R.S.W,1999,4,0.0,30
CC0002,MA'IN,D.S.R.S.W,1999,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,1999,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,1999,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,1999,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,1999,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,1999,10,0.0,31
CC0002,MA'IN,D.S.R.S.W,1999,11,1.5,30
CC0002,MA'IN,D.S.R.S.W,1999,12,1.5,31
CC0002,MA'IN,D.S.R.S.W,2000,1,105.0,31
CC0002,MA'IN,D.S.R.S.W,2000,2,31.0,29
CC0002,MA'IN,D.S.R.S.W,2000,3,46.5,31
CC0002,MA'IN,D.S.R.S.W,2000,4,0.0,30
CC0002,MA'IN,D.S.R.S.W,2000,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,2000,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2000,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2000,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2000,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2000,10,5.0,31
CC0002,MA'IN,D.S.R.S.W,2000,11,0.0,30
CC0002,MA'IN,D.S.R.S.W,2000,12,108.5,31
CC0002,MA'IN,D.S.R.S.W,2001,1,39.0,31
CC0002,MA'IN,D.S.R.S.W,2001,2,52.0,28
CC0002,MA'IN,D.S.R.S.W,2001,3,18.0,31
CC0002,MA'IN,D.S.R.S.W,2001,4,7.5,30
CC0002,MA'IN,D.S.R.S.W,2001,5,8.5,31
CC0002,MA'IN,D.S.R.S.W,2001,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2001,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2001,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2001,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2001,10,0.0,31
CC0002,MA'IN,D.S.R.S.W,2001,11,49.0,30
CC0002,MA'IN,D.S.R.S.W,2001,12,60.5,31
CC0002,MA'IN,D.S.R.S.W,2002,1,158.8,31
CC0002,MA'IN,D.S.R.S.W,2002,2,44.7,28
CC0002,MA'IN,D.S.R.S.W,2002,3,36.8,31
CC0002,MA'IN,D.S.R.S.W,2002,4,32.9,30
CC0002,MA'IN,D.S.R.S.W,2002,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,2002,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2002,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2002,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2002,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2002,10,5.0,31
CC0002,MA'IN,D.S.R.S.W,2002,11,11.0,30
CC0002,MA'IN,D.S.R.S.W,2002,12,73.0,31
CC0002,MA'IN,D.S.R.S.W,2003,1,41.1,31
CC0002,MA'IN,D.S.R.S.W,2003,2,89.6,28
CC0002,MA'IN,D.S.R.S.W,2003,3,71.6,31
CC0002,MA'IN,D.S.R.S.W,2003,4,39.5,30
CC0002,MA'IN,D.S.R.S.W,2003,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,2003,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2003,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2003,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2003,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2003,10,0.0,31
CC0002,MA'IN,D.S.R.S.W,2003,11,0.0,30
CC0002,MA'IN,D.S.R.S.W,2003,12,58.2,31
CC0002,MA'IN,D.S.R.S.W,2004,1,68.8,31
CC0002,MA'IN,D.S.R.S.W,2004,2,31.2,29
CC0002,MA'IN,D.S.R.S.W,2004,3,13.0,31
CC0002,MA'IN,D.S.R.S.W,2004,4,0.0,30
CC0002,MA'IN,D.S.R.S.W,2004,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,2004,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2004,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2004,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2004,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2004,10,2.0,31
CC0002,MA'IN,D.S.R.S.W,2004,11,115.0,30
CC0002,MA'IN,D.S.R.S.W,2004,12,22.0,31
CC0002,MA'IN,D.S.R.S.W,2005,1,64.4,31
CC0002,MA'IN,D.S.R.S.W,2005,2,49.0,28
CC0002,MA'IN,D.S.R.S.W,2005,3,36.0,31
CC0002,MA'IN,D.S.R.S.W,2005,4,3.0,30
CC0002,MA'IN,D.S.R.S.W,2005,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,2005,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2005,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2005,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2005,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2005,10,1.0,31
CC0002,MA'IN,D.S.R.S.W,2005,11,18.2,30
CC0002,MA'IN,D.S.R.S.W,2005,12,74.0,31
CC0002,MA'IN,D.S.R.S.W,2006,1,26.0,31
CC0002,MA'IN,D.S.R.S.W,2006,2,38.8,28
CC0002,MA'IN,D.S.R.S.W,2006,3,1.5,31
CC0002,MA'IN,D.S.R.S.W,2006,4,82.5,30
CC0002,MA'IN,D.S.R.S.W,2006,5,0.0,31
CC0002,MA'IN,D.S.R.S.W,2006,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2006,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2006,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2006,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2006,10,7.5,31
CC0002,MA'IN,D.S.R.S.W,2006,11,0.0,30
CC0002,MA'IN,D.S.R.S.W,2006,12,72.0,31
CC0002,MA'IN,D.S.R.S.W,2007,1,107.6,31
CC0002,MA'IN,D.S.R.S.W,2007,2,58.4,28
CC0002,MA'IN,D.S.R.S.W,2007,3,55.1,31
CC0002,MA'IN,D.S.R.S.W,2007,4,25.0,30
CC0002,MA'IN,D.S.R.S.W,2007,5,1.0,31
CC0002,MA'IN,D.S.R.S.W,2007,6,0.0,30
CC0002,MA'IN,D.S.R.S.W,2007,7,0.0,31
CC0002,MA'IN,D.S.R.S.W,2007,8,0.0,31
CC0002,MA'IN,D.S.R.S.W,2007,9,0.0,30
CC0002,MA'IN,D.S.R.S.W,2007,10,0.0,31
